product_name,size,milk,temp,whip,serv_size_m_l,calories,total_fat_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,fiber_g,sugar_g,caffeine_mg
Cinnamon Dolce Latte,venti,non-fat milk,hot,without whip,591,270,0.3,0.2,0,10,180,51,0,49,150
Cinnamon Dolce Latte,venti,non-fat milk,hot,with whip,591,340,7,4.5,0.2,35,190,54,0,51,150
Cinnamon Dolce Latte,venti,two-percent milk,hot,without whip,591,330,8,4,0.2,35,200,50,0,48,150
Cinnamon Dolce Latte,venti,two-percent milk,hot,with whip,591,410,15,9,0.5,60,210,53,0,50,150
Cinnamon Dolce Latte,venti,whole milk,hot,without whip,591,380,14,8,0.4,40,180,50,0,48,150
Cinnamon Dolce Latte,venti,whole milk,hot,with whip,591,450,21,12,0.5,70,190,53,0,50,150
Cinnamon Dolce Latte,venti,soy milk,hot,without whip,591,280,6,1,0,0,160,43,2,38,150
Cinnamon Dolce Latte,venti,soy milk,hot,with whip,591,360,13,5,0.2,25,160,46,2,40,150
Cinnamon Dolce Latte,venti,coconut milk,hot,without whip,591,270,10,9,0,0,180,45,0,42,150
Cinnamon Dolce Latte,venti,coconut milk,hot,with whip,591,350,17,14,0.2,25,190,47,0,45,150
Espresso,solo,no milk,hot,without whip,0,5,0,0,0,0,0,1,0,0,75
Espresso,doppio,no milk,hot,without whip,0,10,0,0,0,0,0,2,0,0,150
Espresso,triple,no milk,hot,without whip,0,15,0,0,0,0,0,3,0,0,225
Espresso,quad,no milk,hot,without whip,0,20,0,0,0,0,0,4,0,0,300
Espresso con panna,solo,no milk,hot,with whip,0,30,2.5,1.5,0,10,3,2,0,1,75
Espresso con panna,doppio,no milk,hot,with whip,0,35,2.5,1.5,0.1,10,3,3,0,1,150
Espresso con panna,triple,no milk,hot,with whip,0,40,2.5,1.5,0.1,10,0,4,0,1,225
Espresso con panna,quad,no milk,hot,with whip,0,50,2.5,1.5,0.1,10,0,5,0,1,300
Espresso Macchiato,solo,non-fat milk,hot,without whip,0,5,0,0,0,0,2,1,0,0,75
Espresso Macchiato,solo,two-percent milk,hot,without whip,0,10,0.1,0,0,0,2,1,0,0,75
Espresso Macchiato,solo,whole milk,hot,without whip,0,10,0.1,0.1,0,0,2,1,0,0,75
Espresso Macchiato,solo,soy milk,hot,without whip,0,5,0.1,0,0,0,2,1,0,0,75
Espresso Macchiato,solo,coconut milk,hot,without whip,0,5,0.1,0.1,0,0,2,1,0,0,75
Espresso Macchiato,doppio,non-fat milk,hot,without whip,0,15,0,0,0,0,2,2,0,0,150
Espresso Macchiato,doppio,two-percent milk,hot,without whip,0,15,0.1,0,0,0,2,2,0,0,150
Espresso Macchiato,doppio,whole milk,hot,without whip,0,15,0.1,0,0,0,2,2,0,0,150
Espresso Macchiato,doppio,soy milk,hot,without whip,0,15,0.1,0,0,0,2,2,0,0,150
Espresso Macchiato,doppio,coconut milk,hot,without whip,0,10,0.1,0.1,0,0,2,2,0,0,150
Espresso Macchiato,triple,non-fat milk,hot,without whip,0,20,0,0,0,0,2,3,0,0,225
Espresso Macchiato,triple,two-percent milk,hot,without whip,0,20,0.1,0,0,0,2,3,0,0,225
Espresso Macchiato,triple,whole milk,hot,without whip,0,20,0.1,0,0,0,2,3,0,0,225
Espresso Macchiato,triple,soy milk,hot,without whip,0,20,0.1,0,0,0,2,3,0,0,225
Espresso Macchiato,triple,coconut milk,hot,without whip,0,20,0.1,0.1,0,0,2,3,0,0,225
Espresso Macchiato,quad,non-fat milk,hot,without whip,0,25,0,0,0,0,2,4,0,0,300
Espresso Macchiato,quad,two-percent milk,hot,without whip,0,25,0.1,0,0,0,2,4,0,0,300
Espresso Macchiato,quad,whole milk,hot,without whip,0,25,0.1,0,0,0,2,4,0,0,300
Espresso Macchiato,quad,soy milk,hot,without whip,0,25,0.1,0,0,0,2,4,0,0,300
Espresso Macchiato,quad,coconut milk,hot,without whip,0,25,0.1,0.1,0,0,2,4,0,0,300
Flat White,short,non-fat milk,hot,without whip,236,60,0.1,0.1,0,5,70,9,0,8,130
Flat White,short,two-percent milk,hot,without whip,236,90,3.5,2,0.1,15,80,9,0,8,130
Flat White,short,whole milk,hot,without whip,236,110,5,3,0.2,15,70,9,0,8,130
Flat White,short,soy milk,hot,without whip,236,70,2.5,0.3,0,0,65,6,1,4,130
Flat White,short,coconut milk,hot,without whip,236,60,4,3.5,0,0,70,7,0,5,130
Flat White,tall,non-fat milk,hot,without whip,354,100,0.2,0.2,0,5,115,15,0,13,130
Flat White,tall,two-percent milk,hot,without whip,354,140,5,3.5,0.2,20,130,14,0,13,130
Flat White,tall,whole milk,hot,without whip,354,170,9,5,0.3,25,115,14,0,13,130
Flat White,tall,soy milk,hot,without whip,354,110,4,0.5,0,0,100,10,1,6,130
Flat White,tall,coconut milk,hot,without whip,354,100,6,6,0,0,110,11,0,9,130
Flat White,grande,non-fat milk,hot,without whip,473,130,0.3,0.2,0,5,150,19,0,17,195
Flat White,grande,two-percent milk,hot,without whip,473,180,7,4.5,0.3,30,160,18,0,17,195
Flat White,grande,whole milk,hot,without whip,473,220,11,7,0.3,35,150,18,0,17,195
Flat White,grande,soy milk,hot,without whip,473,150,5,0.5,0,0,130,13,1,8,195
Flat White,grande,coconut milk,hot,without whip,473,130,8,7,0,0,140,14,0,11,195
Flat White,venti,non-fat milk,hot,without whip,591,170,0.4,0.3,0,10,190,24,0,23,195
Flat White,venti,two-percent milk,hot,without whip,591,240,9,6,0.4,35,220,24,0,22,195
Flat White,venti,whole milk,hot,without whip,591,290,15,9,0.4,45,200,24,0,22,195
Flat White,venti,soy milk,hot,without whip,591,190,7,1,0,0,170,16,2,11,195
Flat White,venti,coconut milk,hot,without whip,591,170,10,10,0,0,190,18,0,15,195
Latte Macchiato,short,non-fat milk,hot,without whip,236,60,0.1,0.1,0,5,70,10,0,8,150
Latte Macchiato,short,two-percent milk,hot,without whip,236,90,3.5,2,0.1,15,80,9,0,8,150
Latte Macchiato,short,whole milk,hot,without whip,236,110,5,3,0.2,15,70,9,0,8,150
Latte Macchiato,short,soy milk,hot,without whip,236,70,2.5,0.3,0,0,60,7,1,4,150
Latte Macchiato,short,coconut milk,hot,without whip,236,70,3.5,3.5,0,0,70,7,0,5,150
Latte Macchiato,tall,non-fat milk,hot,without whip,354,100,0.2,0.2,0,5,115,15,0,13,150
Latte Macchiato,tall,two-percent milk,hot,without whip,354,140,5,3.5,0.2,20,130,15,0,13,150
Latte Macchiato,tall,whole milk,hot,without whip,354,170,9,5,0.3,25,115,15,0,13,150
Latte Macchiato,tall,soy milk,hot,without whip,354,110,4,0.5,0,0,100,10,1,6,150
Latte Macchiato,tall,coconut milk,hot,without whip,354,100,6,6,0,0,110,11,0,9,150
Latte Macchiato,grande,non-fat milk,hot,without whip,473,130,0.3,0.2,0,5,150,19,0,17,225
Latte Macchiato,grande,two-percent milk,hot,without whip,473,190,7,4.5,0.3,30,160,19,0,17,225
Latte Macchiato,grande,whole milk,hot,without whip,473,220,11,6,0.3,35,150,19,0,17,225
Latte Macchiato,grande,soy milk,hot,without whip,473,140,5,0.5,0,0,125,13,1,8,225
Latte Macchiato,grande,coconut milk,hot,without whip,473,130,8,7,0,0,140,14,0,11,225
Latte Macchiato,venti,non-fat milk,hot,without whip,591,170,0.4,0.3,0,10,190,25,0,23,225
Latte Macchiato,venti,two-percent milk,hot,without whip,591,240,9,6,0.4,35,210,24,0,22,225
Latte Macchiato,venti,whole milk,hot,without whip,591,290,15,8,0.4,45,200,24,0,22,225
Latte Macchiato,venti,soy milk,hot,without whip,591,90,7,1,0,0,170,16,2,10,225
Latte Macchiato,venti,coconut milk,hot,without whip,591,170,10,10,0,0,190,18,0,15,225
Skinny Cinnamon Dolce Latte,short,non-fat milk,hot,without whip,236,60,0.1,0.1,0,5,80,9,0,8,75
Skinny Cinnamon Dolce Latte,tall,non-fat milk,hot,without whip,354,100,0.2,0.1,0,5,125,14,0,13,75
Skinny Cinnamon Dolce Latte,grande,non-fat milk,hot,without whip,473,120,0.3,0.2,0,5,160,19,0,16,150
Skinny Cinnamon Dolce Latte,venti,non-fat milk,hot,without whip,591,160,0.3,0.2,0,10,200,24,0,21,150
Iced Skinny Cinnamon Dolce Latte,tall,non-fat milk,cold,without whip,354,60,0.1,0.1,0,5,80,9,0,8,75
Iced Skinny Cinnamon Dolce Latte,grande,non-fat milk,cold,without whip,473,80,0.2,0.1,0,5,105,12,0,10,150
Iced Skinny Cinnamon Dolce Latte,venti,non-fat milk,cold,without whip,591,110,0.2,0.2,0,5,140,17,0,14,225
Skinny Mocha,short,non-fat milk,hot,without whip,236,80,1,0.5,0,5,70,12,2,7,75
Skinny Mocha,tall,non-fat milk,hot,without whip,354,130,1,1,0.1,5,115,18,3,12,75
Skinny Mocha,grande,non-fat milk,hot,without whip,473,160,1.5,1,0.1,5,140,24,4,15,150
Skinny Mocha,venti,non-fat milk,hot,without whip,591,210,2,1.5,0.1,10,190,30,5,19,150
Iced Skinny Mocha,tall,non-fat milk,cold,without whip,354,90,1,0.5,0.1,5,75,13,3,7,75
Iced Skinny Mocha,grande,non-fat milk,cold,without whip,473,120,1.5,1,0.1,5,95,17,4,8,150
Iced Skinny Mocha,venti,non-fat milk,cold,without whip,709,170,2.5,1.5,0.1,5,130,25,6,11,225
Starbucks Doubleshot on ice,tall,non-fat milk,cold,without whip,354,70,0,0,0,0,35,14,0,13,150
Starbucks Doubleshot on ice,tall,two-percent milk,cold,without whip,354,80,1,1,0.1,5,35,14,0,13,150
Starbucks Doubleshot on ice,tall,whole milk,cold,without whip,354,90,2,1,0.1,5,35,14,0,13,150
Starbucks Doubleshot on ice,tall,soy milk,cold,without whip,354,70,1,0.1,0,0,30,13,0,11,150
Starbucks Doubleshot on ice,tall,coconut milk,cold,without whip,354,70,1.5,1.5,0,0,30,13,0,12,150
Starbucks Doubleshot on ice,grande,non-fat milk,cold,without whip,473,90,0,0,0,0,35,20,0,18,225
Starbucks Doubleshot on ice,grande,two-percent milk,cold,without whip,473,100,1,1,0.1,5,40,20,0,18,225
Starbucks Doubleshot on ice,grande,whole milk,cold,without whip,473,110,2,1,0.1,5,35,20,0,18,225
Starbucks Doubleshot on ice,grande,soy milk,cold,without whip,473,100,1,0.1,0,0,35,19,0,16,225
Starbucks Doubleshot on ice,grande,coconut milk,cold,without whip,473,90,1.5,1.5,0,0,35,19,0,17,225
Starbucks Doubleshot on ice,venti,non-fat milk,cold,without whip,709,150,0.1,0.1,0,0,50,33,0,29,375
Starbucks Doubleshot on ice,venti,two-percent milk,cold,without whip,709,170,2,1,0.1,5,55,33,0,29,375
Starbucks Doubleshot on ice,venti,whole milk,cold,without whip,709,180,3,1.5,0.1,10,50,33,0,29,375
Starbucks Doubleshot on ice,venti,soy milk,cold,without whip,709,160,1.5,0.2,0,0,45,31,0,27,375
Starbucks Doubleshot on ice,venti,coconut milk,cold,without whip,709,150,2,2,0,0,50,32,0,28,375
White Chocolate Mocha,short,non-fat milk,hot,without whip,236,180,3,2.5,0,5,115,30,0,29,75
White Chocolate Mocha,short,non-fat milk,hot,with whip,236,230,8,6,0.2,25,120,32,0,30,75
White Chocolate Mocha,short,two-percent milk,hot,without whip,236,200,6,3.5,0.1,15,120,30,0,29,75
White Chocolate Mocha,short,two-percent milk,hot,with whip,236,250,11,7,0.2,35,125,32,0,30,75
White Chocolate Mocha,short,whole milk,hot,without whip,236,210,8,5,0.1,15,115,30,0,29,75
White Chocolate Mocha,short,whole milk,hot,with whip,236,270,13,8,0.3,35,120,32,0,30,75
White Chocolate Mocha,short,soy milk,hot,without whip,236,180,5,2.5,0,5,105,28,1,25,75
White Chocolate Mocha,short,soy milk,hot,without whip,236,230,10,6,0.2,20,110,29,1,26,75
White Chocolate Mocha,short,coconut milk,hot,without whip,236,180,6,5,0,5,115,28,0,27,75
White Chocolate Mocha,short,coconut milk,hot,with whip,236,230,11,9,0.2,20,120,30,0,28,75
White Chocolate Mocha,tall,non-fat milk,hot,without whip,354,270,4.5,3.5,0,10,180,46,0,45,75
White Chocolate Mocha,tall,non-fat milk,hot,with whip,354,330,10,7,0.2,30,190,48,0,46,75
White Chocolate Mocha,tall,two-percent milk,hot,without whip,354,300,9,6,0.1,25,190,46,0,44,75
White Chocolate Mocha,tall,two-percent milk,hot,with whip,354,370,15,10,0.3,45,200,47,0,46,75
White Chocolate Mocha,tall,whole milk,hot,without whip,354,330,12,8,0.2,30,180,46,0,44,75
White Chocolate Mocha,tall,whole milk,hot,with whip,354,390,18,12,0.4,50,190,47,0,46,75
White Chocolate Mocha,tall,soy milk,hot,without whip,354,280,8,4,0,5,170,41,1,38,75
White Chocolate Mocha,tall,soy milk,hot,with whip,354,340,14,8,0.2,25,170,43,1,40,75
White Chocolate Mocha,tall,coconut milk,hot,without whip,354,270,10,9,0,5,180,42,0,41,75
White Chocolate Mocha,tall,coconut milk,hot,with whip,354,330,16,12,0.2,25,180,44,0,43,75
White Chocolate Mocha,grande,non-fat milk,hot,without whip,473,350,6,4.5,0,10,230,61,0,58,150
White Chocolate Mocha,grande,non-fat milk,hot,with whip,473,420,13,9,0.2,35,240,63,0,60,150
White Chocolate Mocha,grande,two-percent milk,hot,without whip,473,400,11,7,0.2,30,240,60,0,58,150
White Chocolate Mocha,grande,two-percent milk,hot,with whip,473,470,18,12,0.4,55,250,62,0,59,150
White Chocolate Mocha,grande,whole milk,hot,without whip,473,430,15,10,0.3,35,230,60,0,58,150
White Chocolate Mocha,grande,whole milk,hot,with whip,473,500,22,14,0.5,60,240,62,0,59,150
White Chocolate Mocha,grande,soy milk,hot,without whip,473,360,10,5,0,5,210,55,1,51,150
White Chocolate Mocha,grande,soy milk,hot,with whip,473,430,17,10,0.2,30,220,57,1,52,150
White Chocolate Mocha,grande,coconut milk,hot,without whip,473,350,12,11,0,5,230,56,0,54,150
White Chocolate Mocha,grande,coconut milk,hot,with whip,473,420,19,15,0.2,30,230,58,0,56,150
White Chocolate Mocha,venti,non-fat milk,hot,without whip,591,440,7,6,0,15,300,77,0,74,150
White Chocolate Mocha,venti,non-fat milk,hot,with whip,591,510,14,10,0.2,40,300,79,0,76,150
White Chocolate Mocha,venti,two-percent milk,hot,without whip,591,500,15,10,0.2,35,320,76,0,74,150
White Chocolate Mocha,venti,two-percent milk,hot,with whip,591,580,22,14,0.4,65,320,78,0,75,150
White Chocolate Mocha,venti,whole milk,hot,without whip,591,550,20,13,0.4,45,300,76,0,74,150
White Chocolate Mocha,venti,whole milk,hot,with whip,591,620,27,17,0.5,70,310,78,0,75,150
White Chocolate Mocha,venti,soy milk,hot,without whip,591,460,13,6,0,5,270,69,1,64,150
White Chocolate Mocha,venti,soy milk,hot,with whip,591,530,20,11,0.2,30,280,71,1,65,150
White Chocolate Mocha,venti,coconut milk,hot,without whip,591,450,16,14,0,5,290,71,0,68,150
White Chocolate Mocha,venti,coconut milk,hot,with whip,591,520,23,18,0.2,30,300,73,0,70,150
Iced White Chocolate Mocha,tall,non-fat milk,cold,without whip,354,230,4.5,3.5,0,5,135,41,0,40,75
Iced White Chocolate Mocha,tall,non-fat milk,cold,with whip,354,310,12,8,0.2,35,150,43,0,41,75
Iced White Chocolate Mocha,tall,two-percent milk,cold,without whip,354,250,7,5,0.1,15,140,41,0,39,75
Iced White Chocolate Mocha,tall,two-percent milk,cold,with whip,354,330,15,10,0.3,45,150,43,0,41,75
Iced White Chocolate Mocha,tall,whole milk,cold,without whip,354,270,9,6,0.1,15,140,41,0,39,75
Iced White Chocolate Mocha,tall,whole milk,cold,with whip,354,350,17,11,0.4,45,150,43,0,41,75
Iced White Chocolate Mocha,tall,soy milk,cold,without whip,354,240,6,3.5,0,5,130,38,1,36,75
Iced White Chocolate Mocha,tall,soy milk,cold,with whip,354,320,14,9,0.2,35,140,41,1,38,75
Iced White Chocolate Mocha,tall,coconut milk,cold,without whip,354,230,7,6,0,5,135,39,0,37,75
Iced White Chocolate Mocha,tall,coconut milk,cold,with whip,354,310,15,11,0.2,35,140,41,0,39,75
Iced White Chocolate Mocha,grande,non-fat milk,cold,without whip,473,310,6,4.5,0,10,170,54,0,52,150
Iced White Chocolate Mocha,grande,non-fat milk,cold,with whip,473,420,17,12,0.3,50,190,58,0,55,150
Iced White Chocolate Mocha,grande,two-percent milk,cold,without whip,473,330,9,6,0.1,20,180,54,0,52,150
Iced White Chocolate Mocha,grande,two-percent milk,cold,with whip,473,450,20,13,0.4,60,200,57,0,54,150
Iced White Chocolate Mocha,grande,whole milk,cold,without whip,473,350,11,8,0.2,20,180,54,0,52,150
Iced White Chocolate Mocha,grande,whole milk,cold,with whip,473,470,22,15,0.5,65,190,57,0,54,150
Iced White Chocolate Mocha,grande,soy milk,cold,without whip,473,320,8,5,0,5,170,51,1,48,150
Iced White Chocolate Mocha,grande,soy milk,cold,with whip,473,430,19,12,0.3,45,180,55,1,50,150
Iced White Chocolate Mocha,grande,coconut milk,cold,without whip,473,310,9,8,0,5,170,52,0,49,150
Iced White Chocolate Mocha,grande,coconut milk,cold,with whip,473,420,20,15,0.3,45,180,55,0,52,150
Iced White Chocolate Mocha,venti,non-fat milk,cold,without whip,709,450,9,7,0,10,260,81,0,77,225
Iced White Chocolate Mocha,venti,non-fat milk,cold,with whip,709,570,20,14,0.3,55,270,84,0,80,225
Iced White Chocolate Mocha,venti,two-percent milk,cold,without whip,709,490,13,9,0.1,25,270,80,0,77,225
Iced White Chocolate Mocha,venti,two-percent milk,cold,with whip,709,600,24,16,0.5,65,280,84,0,79,225
Iced White Chocolate Mocha,venti,whole milk,cold,without whip,709,520,16,11,0.2,30,260,80,0,77,225
Iced White Chocolate Mocha,venti,whole milk,cold,with whip,709,630,27,18,0.5,70,270,84,0,79,225
Iced White Chocolate Mocha,venti,soy milk,cold,without whip,709,470,12,7,0,10,250,77,1,71,225
Iced White Chocolate Mocha,venti,soy milk,cold,with whip,709,580,23,14,0.3,50,260,80,1,74,225
Iced White Chocolate Mocha,venti,coconut milk,cold,without whip,709,450,13,12,0,10,250,77,0,73,225
Iced White Chocolate Mocha,venti,coconut milk,cold,with whip,709,570,25,19,0.3,50,260,80,0,76,225
Iced Black tea,tall,no milk,cold,without whip,354,60,0,0,0,0,5,15,0,15,25
Iced Black tea,grande,no milk,cold,without whip,473,80,0,0,0,0,10,20,0,20,30
Iced Black tea,venti,no milk,cold,without whip,709,120,0,0,0,0,15,30,0,30,45
Iced Black tea,trenta,no milk,cold,without whip,887,140,0,0,0,0,20,35,0,34,55
Iced Black tea Lemonade,grande,no milk,cold,without whip,473,90,0,0,0,0,5,24,0,24,25
Iced Black tea Lemonade,venti,no milk,cold,without whip,591,120,0,0,0,0,5,32,0,32,30
Iced Black tea Lemonade,venti,no milk,cold,without whip,709,190,0,0,0,0,10,48,0,47,45
Iced Black tea Lemonade,trenta,no milk,cold,without whip,887,220,0,0,0,0,10,58,0,57,55
Chai tea Latte,short,non-fat milk,hot,without whip,236,100,0.1,0.1,0,0,50,22,0,21,50
Chai tea Latte,short,two-percent milk,hot,without whip,236,120,2,1,0.1,10,55,22,0,21,50
Chai tea Latte,short,whole milk,hot,without whip,236,130,3.5,2,0.1,10,55,22,0,21,50
Chai tea Latte,short,soy milk,hot,without whip,236,110,1.5,0.2,0,0,45,20,0,18,50
Chai tea Latte,short,coconut milk,hot,without whip,236,100,2.5,2.5,0,0,50,21,0,19,50
Chai tea Latte,tall,non-fat milk,hot,without whip,354,160,0.2,0.1,0,5,80,34,0,32,70
Chai tea Latte,tall,two-percent milk,hot,without whip,354,190,3.5,1.5,0.1,15,90,34,0,32,70
Chai tea Latte,tall,whole milk,hot,without whip,354,200,6,3,0.2,15,80,34,0,32,70
Chai tea Latte,tall,soy milk,hot,without whip,354,160,2.5,0.3,0,0,70,31,1,28,70
Chai tea Latte,tall,coconut milk,hot,without whip,354,160,3.5,3.5,0,0,75,31,0,29,70
Chai tea Latte,grande,non-fat milk,hot,without whip,473,210,0.2,0.1,0,5,10,45,0,43,95
Chai tea Latte,grande,two-percent milk,hot,without whip,473,240,4.5,2,0.1,20,115,45,0,42,95
Chai tea Latte,grande,whole milk,hot,without whip,473,270,7,4,0.2,20,105,45,0,42,95
Chai tea Latte,grande,soy milk,hot,without whip,473,220,3.5,0.4,0,0,90,41,1,37,95
Chai tea Latte,grande,coconut milk,hot,without whip,473,210,4.5,4.5,0,0,95,41,0,39,95
Chai tea Latte,venti,non-fat milk,hot,without whip,591,260,0.3,0.2,0,5,135,57,0,54,120
Chai tea Latte,venti,two-percent milk,hot,without whip,591,310,6,3,0.2,25,150,56,0,53,120
Chai tea Latte,venti,whole milk,hot,without whip,591,340,9,5,0.3,30,135,56,0,53,120
Chai tea Latte,venti,soy milk,hot,without whip,591,280,4.5,0.5,0,0,115,51,1,46,120
Chai tea Latte,venti,coconut milk,hot,without whip,591,260,6,6,0,0,120,52,0,48,120
Iced Chai Tea Latte,tall,non-fat milk,cold,without whip,354,150,0.2,0.1,0,5,75,33,0,31,70
Iced Chai Tea Latte,tall,two-percent milk,cold,without whip,354,180,3,1.5,0.1,10,80,33,0,31,70
Iced Chai Tea Latte,tall,whole milk,cold,without whip,354,190,5,3,0.1,15,75,33,0,31,70
Iced Chai Tea Latte,tall,soy milk,cold,without whip,354,160,2.5,0.3,0,0,70,30,1,27,70
Iced Chai Tea Latte,tall,coconut milk,cold,without whip,354,150,3.5,3,0,0,70,31,0,29,70
Iced Chai Tea Latte,grande,non-fat milk,cold,without whip,473,200,0.2,0.1,0,5,100,44,0,42,95
Iced Chai Tea Latte,grande,two-percent milk,cold,without whip,473,240,4,2,0.1,15,110,44,0,42,95
Iced Chai Tea Latte,grande,whole milk,cold,without whip,473,260,7,4,0.2,20,105,44,0,42,95
Iced Chai Tea Latte,grande,soy milk,cold,without whip,473,220,3.5,0.4,0,0,90,41,1,37,95
Iced Chai Tea Latte,grande,coconut milk,cold,without whip,473,200,4.5,4.5,0,0,95,41,0,38,95
Iced Chai Tea Latte,venti,non-fat milk,cold,without whip,709,300,0.3,0.2,0,5,140,65,0,62,145
Iced Chai Tea Latte,venti,two-percent milk,cold,without whip,709,350,6,3,0.2,25,160,65,0,61,145
Iced Chai Tea Latte,venti,whole milk,cold,without whip,709,380,9,5,0.3,30,140,65,0,61,145
Iced Chai Tea Latte,venti,soy milk,cold,without whip,709,320,4.5,0.5,0,0,130,60,1,55,145
Iced Chai Tea Latte,venti,coconut milk,cold,without whip,709,300,6,6,0,0,135,61,0,57,145
Earl Grey Brewed Tea,short,no milk,hot,without whip,236,0,0,0,0,0,0,0,0,0,40
Earl Grey Brewed Tea,tall,no milk,hot,without whip,354,0,0,0,0,0,0,0,0,0,40
Earl Grey Brewed Tea,grande,no milk,hot,without whip,473,0,0,0,0,0,0,0,0,0,40
Earl Grey Brewed Tea,venti,no milk,hot,without whip,591,0,0,0,0,0,0,0,0,0,40
Emperor's Clouds and Mist Brewed Tea,short,no milk,hot,without whip,236,0,0,0,0,0,0,0,0,0,15
Emperor's Clouds and Mist Brewed Tea,tall,no milk,hot,without whip,354,0,0,0,0,0,0,0,0,0,15
Emperor's Clouds and Mist Brewed Tea,grande,no milk,hot,without whip,473,0,0,0,0,0,0,0,0,0,25
Emperor's Clouds and Mist Brewed Tea,venti,no milk,hot,without whip,591,0,0,0,0,0,0,0,0,0,25
English Breakfast Black Brewed Tea,short,no milk,hot,without whip,236,0,0,0,0,0,0,0,0,0,40
English Breakfast Black Brewed Tea,tall,no milk,hot,without whip,354,0,0,0,0,0,0,0,0,0,40
English Breakfast Black Brewed Tea,grande,no milk,hot,without whip,473,0,0,0,0,0,0,0,0,0,40
English Breakfast Black Brewed Tea,venti,no milk,hot,without whip,591,0,0,0,0,0,0,0,0,0,40
English Breakfast Black Tea Latte,short,non-fat milk,hot,without whip,236,80,0.1,0.1,0,0,50,15,0,15,40
English Breakfast Black Tea Latte,short,two-percent milk,hot,without whip,236,100,2,1.5,0.1,10,55,15,0,15,40
English Breakfast Black Tea Latte,short,whole milk,hot,without whip,236,110,3.5,2,0.1,10,50,15,0,15,40
English Breakfast Black Tea Latte,short,soy milk,hot,without whip,236,80,1.5,0.2,0,0,40,13,0,12,40
English Breakfast Black Tea Latte,short,coconut milk,hot,without whip,236,80,2.5,2.5,0,0,45,14,0,13,40
English Breakfast Black Tea Latte,tall,non-fat milk,hot,without whip,354,110,0.1,0.1,0,5,70,23,0,23,40
English Breakfast Black Tea Latte,tall,two-percent milk,hot,without whip,354,140,3,2,0.1,15,80,23,0,23,40
English Breakfast Black Tea Latte,tall,whole milk,hot,without whip,354,160,5,3,0.2,15,75,23,0,23,40
English Breakfast Black Tea Latte,tall,soy milk,hot,without whip,354,120,2.5,0.3,0,0,60,20,1,18,40
English Breakfast Black Tea Latte,tall,coconut milk,hot,without whip,354,120,3.5,3.5,0,0,70,20,0,20,40
English Breakfast Black Tea Latte,grande,non-fat milk,hot,without whip,473,150,0.2,0.1,0,5,95,30,0,30,40
English Breakfast Black Tea Latte,grande,two-percent milk,hot,without whip,473,180,4,2.5,0.2,15,105,30,0,30,40
English Breakfast Black Tea Latte,grande,whole milk,hot,without whip,473,210,7,4,0.2,20,95,30,0,30,40
English Breakfast Black Tea Latte,grande,soy milk,hot,without whip,473,160,3,0.4,0,0,80,26,1,24,40
English Breakfast Black Tea Latte,grande,coconut milk,hot,without whip,473,150,4.5,4.5,0,0,90,27,0,26,40
English Breakfast Black Tea Latte,venti,non-fat milk,hot,without whip,591,190,0.2,0.1,0,5,120,38,0,38,40
English Breakfast Black Tea Latte,venti,two-percent milk,hot,without whip,591,230,5,3.5,0.2,20,135,38,0,38,40
English Breakfast Black Tea Latte,venti,whole milk,hot,without whip,591,260,9,5,0.3,25,125,38,0,38,40
English Breakfast Black Tea Latte,venti,soy milk,hot,without whip,591,200,4,0.5,0,0,105,33,1,31,40
English Breakfast Black Tea Latte,venti,coconut milk,hot,without whip,591,190,6,6,0,0,115,34,0,33,40
Green Tea Latte,short,non-fat milk,hot,without whip,236,80,0.2,0.1,0,5,70,14,0,14,30
Green Tea Latte,short,two-percent milk,hot,without whip,236,110,3.5,2,0.1,15,80,14,0,14,30
Green Tea Latte,short,whole milk,hot,without whip,236,130,6,3,0.2,15,75,14,0,14,30
Green Tea Latte,short,soy milk,hot,without whip,236,90,3,0.4,0,0,65,11,1,9,30
Green Tea Latte,short,coconut milk,hot,without whip,236,80,3.5,3.5,0,0,65,11,0,11,30
Green Tea Latte,tall,non-fat milk,hot,without whip,354,140,0.3,0.2,0,5,115,25,1,24,55
Green Tea Latte,tall,two-percent milk,hot,without whip,354,190,5,3.5,0.2,20,125,25,1,24,55
